"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2010","6","New Mexico","Food","Salmonella enterica","Newport","Confirmed",,"8","4","6","0","6",,,,,,
"2010","6","Wyoming","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","7","0","7","0","7",,,,,,
"2010","6","Wyoming","Person-to-person","Norovirus Genogroup II",,"Suspected","Long-term care/nursing home/assisted living facility","52","0","52","0","52",,,,,,
"2010","6","Missouri","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","12","1","12","0","12",,,,,,
"2010","6","Kentucky","Indeterminate/unknown","Norovirus Genogroup I","unknown","Confirmed",,"18","1","18","0","0",,,,,,
"2010","6","Michigan","Food","Salmonella enterica","Uganda","Confirmed","Other","8","6","8","0","8",,,,,,
"2010","6","Nevada","Water","Giardia unknown",,"Confirmed","Other","20","1","20","0","20",,,,"Other/Environmental water",,
"2010","6","Ohio","Water","Microcystis",,"Suspected","Park - State Park","8","1","8","0","8",,,,"Recreational water -- untreated","Lake/Reservoir",
"2010","6","Arizona","Indeterminate/unknown","Salmonella enterica","Panama","Confirmed",,"5","1","5","0","5",,,,,,
"2010","6","Illinois","Food",,,,"Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2010","6","Massachusetts","Indeterminate/unknown","Shigella sonnei",,"Confirmed",,"42","7","34","0","42",,,,,,
"2010","6","Florida","Food",,,,"Other","5","0","5","0","5",,,,,,
"2010","6","Oregon","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Other","11","2","11","0","11",,,,,,
"2010","6","California","Water","Norovirus unknown",,"Confirmed","Restaurant","47","0","0","0","0",,,,"Drinking water","Non-Transient Non-Community",
"2010","6","Pennsylvania","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","10","0","9","0","9",,,,,,
"2010","6","Arizona","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","8","0","8","0","8",,,,,,
"2010","6","Utah","Indeterminate/unknown",,,,,"3","0","3","0","3",,,,,,
"2010","6","Utah","Food","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed",,"4","0","2","0","3",,,,,,
"2010","6","Colorado","Food","Norovirus unknown",,"Confirmed","Camp","50","0","50","0","50","Chicken Sandwich",,"Multiple",,,
"2010","6","Colorado","Food","Campylobacter jejuni;Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed;Confirmed","Other","30","2","30","0","30","goat milk, unpasteurized","goat milk, unpasteurized","Dairy",,,
"2010","6","Washington","Person-to-person","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing","O26:H11;O26:NM","Confirmed;Confirmed","Child daycare/preschool","24","0","24","0","24",,,,,,
"2010","6","New Mexico","Food","Salmonella enterica","Newport","Confirmed",,"6","3","6","0","6",,,,,,
"2010","6","Washington","Food",,,,"Restaurant: Sit-down dining","4","0","4","0","4","Vegetables",,"N/A",,,
"2010","6","Washington","Food","Salmonella enterica","Enteritidis","Confirmed","Festival/fair","9","1","4","0","9",,,,,,
"2010","6","Arizona","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Long-term care/nursing home/assisted living facility","32","2","32","0","32",,,,,,
"2010","6","Florida","Food","Salmonella enterica","Newport","Confirmed","Private home/residence","6","0","6","0","6","pork, roasted","pork","Pork",,,
"2010","6","Washington","Food","Listeria monocytogenes",,"Confirmed","Other","2","1","2","0","2","sushi, unspecified",,"Multiple",,,
"2010","6","Washington","Food","Vibrio other",,"Confirmed","Private home/residence","4","2","4","0","4","crawfish/crayfish, unspecified",,"Crustaceans",,,
"2010","6","Pennsylvania","Person-to-person","Cryptosporidium parvum",,"Confirmed","Private home/residence","4","0","4","0","4",,,,,,
"2010","6","South Carolina","Food",,,,,"20","0","20","0","20",,,,,,
"2010","6","Puerto Rico","Indeterminate/unknown",,,,,"12","0","12","0","12",,,,,,
"2010","6","Multistate","Food","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Unknown","4","4","4","0","4",,,,,,
"2010","6","Arizona","Person-to-person","Norovirus Genogroup II","unknown","Confirmed",,"34","4","34","2","34",,,,,,
"2010","6","Arizona","Indeterminate/unknown","Norovirus Genogroup II","unknown","Confirmed",,"10","2","2","0","10",,,,,,
"2010","6","Arizona","Person-to-person",,,,,"80","0","0","0","80",,,,,,
"2010","6","Texas","Person-to-person",,,,,"9","0","9","0","9",,,,,,
"2010","6","Pennsylvania","Food","Pesticides",,"Confirmed","Restaurant: Sit-down dining","3","1","3","0","3","mayonnaise",,"Other",,,
"2010","6","Vermont","Indeterminate/unknown","Campylobacter jejuni",,"Confirmed",,"7","0","7","0","7",,,,,,
"2010","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2010","6","California","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","3","1","2","0","2",,,,,,
"2010","6","California","Food",,,,"Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2010","6","Michigan","Food","Staphylococcus aureus",,"Confirmed","Other;Private home/residence","11","0","11","0","11","potato salad",,"Multiple",,,
"2010","6","Michigan","Water","Campylobacter jejuni",,"Confirmed","Beach","6","4","4","0","0",,,,"Recreational water -- untreated","Lake/Reservoir",
"2010","6","California","Food","Scombroid toxin",,"Confirmed","Restaurant: Sit-down dining","4","0","4","0","4","tuna dishes, unspecified",,"Multiple",,,
"2010","6","Georgia","Food","Shigella sonnei",,"Confirmed","Restaurant: Sit-down dining","14","1","14","0","14",,,,,,
"2010","6","Pennsylvania","Water","Legionella pneumophila","serogroup 1","Confirmed","Apartment/Condo","2","2","2","0","2",,,,"Drinking water","Community",
"2010","6","Missouri","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","25","7","20","0","20",,,,,,
"2010","6","Michigan","Person-to-person",,,,,"20","0","0","0","0",,,,,,
"2010","6","Pennsylvania","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","5","0","5","0","5",,,,,,
"2010","6","Pennsylvania","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","11","0","11","0","11",,,,,,
"2010","6","Wisconsin","Food",,,,"Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2010","6","California","Food","Norovirus unknown",,"Suspected","Banquet Facility (food prepared and served on-site)","6","0","6","0","6",,,,,,
"2010","6","Arizona","Food",,,,,"19","0","1","0","1",,,,,,
"2010","6","Texas","Person-to-person","Shigella sonnei",,"Confirmed",,"5","1","5","0","5",,,,,,
"2010","6","Pennsylvania","Food","Salmonella enterica","Typhimurium","Confirmed",,"10","0","10","0","10",,,,,,
"2010","6","Alaska","Food","Paralytic shellfish poison",,"Confirmed",,"3","2","3","0","3","clams, butter",,"Mollusks",,,
"2010","6","Alaska","Person-to-person","Campylobacter jejuni",,"Confirmed",,"5","4","5","0","5",,,,,,
"2010","6","Colorado","Food","Norovirus",,"Confirmed","Caterer","12","0","12","0","12","Pre-Packaged Nuts;cake, chocolate","nuts, almonds;nuts","Nuts-seeds",,,
"2010","6","Mississippi","Water","Legionella pneumophila;Legionella pneumophila","serogroup 1;serogroup 1","Confirmed;Confirmed","Hotel/motel","9","6","9","1","8",,,,"Other/Environmental water",,
"2010","6","Georgia","Food","Clostridium perfringens",,"Confirmed","Office/indoor workplace","13","1","13","0","13","ground beef, meatloaf",,"Beef",,,
"2010","6","Wisconsin","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Long-term care/nursing home/assisted living facility","18","0","18","0","18",,,,,,
"2010","6","Michigan","Indeterminate/unknown","Norovirus Genogroup I","unknown","Confirmed",,"20","0","16","0","16",,,,,,
"2010","6","Michigan","Person-to-person",,,,,"44","0","0","0","0",,,,,,
"2010","6","Michigan","Person-to-person","Norovirus Genogroup II","unknown","Confirmed",,"7","0","0","0","0",,,,,,
"2010","6","Michigan","Person-to-person","Norovirus Genogroup II","GII.4 New Orleans","Confirmed",,"25","0","0","0","0",,,,,,
"2010","6","Michigan","Person-to-person","Norovirus Genogroup II","GII.4 New Orleans","Confirmed",,"10","0","10","0","10",,,,,,
"2010","6","Oregon","Food",,,,"Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2010","6","Multistate","Indeterminate/unknown","Salmonella enterica","Newport","Confirmed","Other","3","1","3","0","3",,,,,,
"2010","6","Florida","Food","Bacillus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2","salmon, unspecified",,"Fish",,,
"2010","6","Pennsylvania","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","22","0","22","0","22",,,,,,
"2010","6","Pennsylvania","Food","Bacillus cereus",,"Confirmed","Restaurant: Sit-down dining","6","0","6","0","6","noodles, wonton;rice, white","rice, white","Grains-beans",,,
"2010","6","Ohio","Food","Norovirus Genogroup II","GII.12","Confirmed","Banquet Facility (food prepared and served on-site)","95","0","86","0","95",,,,,,
"2010","6","Ohio","Food",,,,"Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2010","6","Wisconsin","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","14","0","14","0","14",,,,,,
"2010","6","Georgia","Food","Scombroid toxin",,"Confirmed","Caterer","5","0","5","0","5","tuna salad",,"Multiple",,,
"2010","6","Minnesota","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","chips, tortilla",,"Multiple",,,
"2010","6","Arizona","Indeterminate/unknown",,,,,"10","1","8","0","8",,,,,,
"2010","6","Arizona","Indeterminate/unknown","Norovirus Genogroup I;Norovirus Genogroup II",,"Suspected;Suspected",,"13","0","13","0","13",,,,,,
"2010","6","Tennessee","Water","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Fee-based facility/membership club","14","4","4","0","0",,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"2010","6","Tennessee","Indeterminate/unknown","Salmonella enterica","Norwich","Suspected",,"3","1","3","0","3",,,,,,
"2010","6","Tennessee","Indeterminate/unknown","Norovirus Genogroup I","GI.7","Confirmed",,"5","0","5","0","5",,,,,,
"2010","6","Iowa","Food","Salmonella enterica","Enteritidis","Confirmed",,"4","0","4","0","4","eggs, unspecified",,"Eggs",,,
"2010","6","Pennsylvania","Person-to-person",,,,"Event space","108","0","108","0","108",,,,,,
"2010","6","Ohio","Food","Salmonella enterica","Typhimurium var Cope","Confirmed","Private home/residence","64","1","38","0","38","pork, smoked",,"Pork",,,
"2010","6","Pennsylvania","Person-to-person","Norovirus unknown",,"Confirmed","Event space","77","0","77","0","77",,,,,,
"2010","6","Utah","Food",,,,,"5","0","3","0","3",,,,,,
"2010","6","Utah","Indeterminate/unknown",,,,,"5","0","3","0","3",,,,,,
"2010","6","California","Food","Bacillus cereus;Clostridium perfringens",,"Suspected;Suspected","Restaurant: Sit-down dining;Caterer","44","0","44","0","44","chicken;beef",,"Multiple",,,
"2010","6","Texas","Food",,,,,"7","0","7","0","7",,,,,,
"2010","6","Minnesota","Food","Vibrio parahaemolyticus",,"Suspected","Restaurant: Sit-down dining","2","0","1","0","2","oysters, raw",,"Mollusks",,,
"2010","6","Minnesota","Food","Norovirus",,"Suspected","Banquet Facility (food prepared and served on-site)","15","0","10","0","15","cake",,"Multiple",,,
"2010","6","Florida","Food","Scombroid toxin",,"Confirmed",,"2","0","2","0","2","sushi, unspecified","tuna","Fish",,,
"2010","6","New York","Food",,,,"Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2010","6","Connecticut","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","20","0","20","0","20","tomato (see fruit);ground beef, hamburger",,"Multiple",,,
"2010","6","Massachusetts","Person-to-person",,,,"Correctional/detention facility","12","1","12","0","12",,,,,,
"2010","6","Iowa","Person-to-person","Norovirus Genogroup I","unknown","Confirmed","Hotel/motel","30","0","30","0","30",,,,,,
"2010","6","Arizona","Indeterminate/unknown",,,,,"13","0","10","0","10",,,,,,
"2010","6","Pennsylvania","Food","Mycotoxins",,"Suspected","Private home/residence","6","0","6","0","6","mushroom soup","mushrooms","Fungi",,,
"2010","6","Pennsylvania","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","46","0","12","0","46",,,,,,
"2010","6","Illinois","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","10","1","10","0","10",,,,,,
"2010","6","Minnesota","Food",,,,"Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2010","6","Minnesota","Food","Salmonella enterica","Muenchen","Confirmed","Private home/residence;Caterer","7","0","7","0","7",,,,,,
"2010","6","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2010","6","Pennsylvania","Indeterminate/unknown","Cryptosporidium parvum",,"Confirmed",,"3","0","3","0","3",,,,,,
"2010","6","Arizona","Food","Norovirus Genogroup II",,"Suspected",,"2","0","2","0","2",,,,,,
"2010","6","Arkansas","Water","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Outdoor Area","5","3","3","0","3",,,,"Recreational water -- untreated","River/Stream",
"2010","6","Illinois","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Other","32","0","32","0","32","lettuce;cilantro, unspecified",,"Multiple",,,
"2010","6","New York","Food",,,,"Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2010","6","Connecticut","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","salmon, smoked;oysters, raw",,"Multiple",,,
"2010","6","New York","Food","Salmonella enterica","Saintpaul","Suspected","Restaurant: Sit-down dining","9","1","9","0","9","kabobs, chicken;chicken, curry",,"Multiple",,,
"2010","6","Louisiana","Indeterminate/unknown","Norovirus unknown",,"Confirmed",,"18","0","10","0","10",,,,,,
"2010","6","Minnesota","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2010","6","Minnesota","Food","Norovirus",,"Confirmed","Banquet Facility (food prepared and served on-site)","28","1","28","0","28",,,,,,
"2010","6","Minnesota","Food","Norovirus",,"Suspected","Other","4","0","4","0","4",,,,,,
"2010","6","Iowa","Environmental contamination other than food/water",,,,,"33","0","33","0","33",,,,,,
"2010","6","Florida","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6","bacon, egg, and cheese biscuit",,"Multiple",,,
"2010","6","Iowa","Food","Clostridium perfringens",,"Confirmed",,"35","2","35","0","35","pork, BBQ",,"Multiple",,,
"2010","6","Tennessee","Food","Clostridium perfringens",,"Suspected","Camp","54","0","54","0","54","beef","beef","Beef",,,
"2010","6","Illinois","Food",,,,"Restaurant: Sit-down dining","4","1","3","0","3",,,,,,
"2010","6","Illinois","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Sit-down dining","83","10","83","0","83",,,,,,
"2010","6","New York","Food","Escherichia coli, Shiga toxin-producing","O157:H7","Confirmed","Other","3","1","3","1","3",,,,,,
"2010","6","West Virginia","Indeterminate/unknown",,,,,"9","0","9","0","9",,,,,,
"2010","6","Pennsylvania","Person-to-person","Norovirus unknown",,"Confirmed","Other healthcare facility","24","0","24","0","24",,,,,,
"2010","7","California","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2010","7","Oregon","Food","Bacillus cereus;Staphylococcus aureus",,"Suspected;Suspected","Unknown","6","1","6","0","6","taco, chicken",,"Multiple",,,
"2010","7","Wisconsin","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Long-term care/nursing home/assisted living facility","11","3","11","0","11",,,,,,
"2010","7","Wisconsin","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","21","1","21","0","21",,,,,,
"2010","7","Iowa","Person-to-person","Norovirus unknown",,"Confirmed","Event space","28","0","28","0","28",,,,,,
"2010","7","Maryland","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","21","0","21","0","21",,,,,,
"2010","7","Ohio","Food",,,,"Private home/residence","2","0","2","0","2",,,,,,
"2010","7","Florida","Food","Bacillus cereus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3","lentil soup",,"Multiple",,,
